Date-Time,SPYE221011300.U,SPYE221011400.U,SPYE221011500.U,SPYE221011600.U,SPYE221011700.U,SPYE221011800.U,SPYE221011900.U,SPYE221012000.U,SPYE221012100.U,SPYF191011600.U,SPYF191011800.U,SPYF191012000.U,SPYQ221011000.U,SPYQ221011200.U,SPYQ221011300.U,SPYQ221011400.U,SPYQ221011500.U,SPYQ221011600.U,SPYQ221011700.U,SPYQ221011800.U,SPYR191011500.U,SPYR191011800.U
2010-05-06T12:25:00.000000000-04,-0.01664684898929847,-0.01726618705035976,-0.021466905187835228,-0.020785219399538035,-0.024615384615384595,-0.02597402597402576,-0.02547770700636942,-0.03960396039603964,-0.032786885245901676,-0.011695906432748537,-0.01927194860813697,-0.027303754266211677,0.0,0.0,0.007905138339920681,0.009803921568627416,0.010781671159029615,0.013422818791946067,0.007421150278293043,0.009302325581395321,0.00589101620029453,0.008429926238145313
2010-05-06T12:30:00.000000000-04,0.0193470374848852,0.017621145374449254,0.021937842778793293,0.0235294117647058,0.03154574132492094,0.04444444444444429,0.045751633986928164,0.04123711340206193,0.033898305084745894,0.022222222222222365,0.028384279475982543,0.013937282229965264,-0.014084507042253502,-0.028708133971291683,-0.023529411764705688,-0.02588996763754048,-0.026666666666666616,-0.026490066225165365,-0.022099447513811987,-0.02286585365853666,-0.017518248175182327,-0.013598326359832491
2010-05-06T12:35:00.000000000-04,-0.03214285714285725,-0.03463203463203468,-0.0429338103756709,-0.045977011494252706,-0.06116207951070318,-0.060085836909871126,-0.05095541401273884,-0.05940594059405946,-0.06557377049180313,-0.02915451895043719,-0.038461538461538436,-0.037800687285223455,0.04285714285714293,0.048780487804878314,0.04819277108433728,0.05315614617940212,0.043596730245231585,0.04514672686230248,0.04112149532710285,0.0356589147286821,0.02366863905325456,0.026483050847457612
2010-05-06T12:40:00.000000000-04,-0.009815950920245453,0.0,-0.005607476635513864,-0.004819277108433884,-0.012944983818770184,-0.009132420091324422,-0.01342281879194629,0.0,0.0,-0.008995502248875686,0.0,-0.003558718861209842,0.027397260273972712,0.027906976744185963,0.02281368821292795,0.01572327044025168,0.02864583333333348,0.017130620985010614,0.014362657091562037,0.014947683109118204,0.018759018759018975,0.015479876160990669
2010-05-06T12:45:00.000000000-04,-0.03985056039850554,-0.0426179604261796,-0.04708097928436916,-0.0488997555012225,-0.07213114754098349,-0.06046511627906992,-0.06896551724137923,-0.08602150537634401,-0.10526315789473695,-0.03479576399394835,-0.03811659192825134,-0.04316546762589912,0.08609271523178808,0.06222222222222218,0.06642066420664205,0.06769230769230772,0.063291139240506,0.05052631578947375,0.05623901581722324,0.040756914119359555,0.03813559322033888,0.029352226720647856
2010-05-06T12:50:00.000000000-04,0.023047375160051287,0.028346456692913247,0.04771371769383692,0.046511627906976605,0.04878048780487787,0.04926108374384208,0.05925925925925912,0.07058823529411762,0.037735849056603765,0.03281249999999991,0.03935185185185186,0.04477611940298498,-0.04294478527607348,-0.05020920502092052,-0.04878048780487798,-0.05157593123209181,-0.0453460620525058,-0.03219315895372232,-0.03685092127303191,-0.039160839160839234,-0.023192360163710735,-0.020648967551622377
2010-05-06T12:55:00.000000000-04,0.011235955056179803,0.006106870229007688,0.005714285714285561,0.004938271604938427,0.0,0.018779342723004744,0.0,0.0,0.0,0.0,0.004464285714285587,-0.0035460992907802025,0.0,0.0,0.0,0.0,-0.01005025125628145,-0.01464435146443499,-0.013961605584642212,-0.002915451895043719,-0.013908205841446364,-0.007021063189568744
2010-05-06T13:00:00.000000000-04,0.0049443757725586845,0.0,0.0037664783427493465,0.007317073170731714,0.013114754098360715,0.009216589861751334,0.02758620689655178,0.0,0.0,0.0,0.0022026431718062955,0.007042253521126751,-0.02580645161290329,0.0,0.0,0.0,-0.0025510204081632404,-0.01263157894736855,0.00355239786856143,-0.0014792899408283544,-0.0028368794326242286,-0.0020304568527920175
2010-05-06T13:05:00.000000000-04,-0.01726263871763245,-0.020989505247376417,-0.022514071294559068,-0.03874092009685237,-0.032362459546925404,-0.0365296803652968,-0.027210884353741527,-0.043010752688172005,-0.052631578947368474,-0.020895522388059695,-0.02637362637362639,-0.024734982332155542,0.026490066225165476,0.009049773755656298,0.014981273408239737,0.018575851393188625,0.01799485861182526,0.014957264957265126,0.02131438721136769,0.02363367799113747,0.009915014164306069,0.0060975609756095395
2010-05-06T13:10:00.000000000-04,-0.04255319148936165,-0.039816232771822335,-0.038240917782026984,-0.052369077306733125,-0.04013377926421413,-0.03755868544600938,-0.027972027972028024,-0.03296703296703296,-0.036363636363636376,-0.025875190258751846,-0.02927927927927909,-0.028880866425992524,0.0915032679738561,0.08968609865470811,0.08856088560885622,0.08510638297872353,0.08101265822784787,0.08000000000000007,0.07155322862129143,0.07007299270072997,0.04067321178120609,0.04238143289606455
2010-05-06T13:15:00.000000000-04,0.0039525691699604515,-0.009600000000000053,-0.007984031936127622,0.0,-0.013937282229965153,0.02020202020202011,-0.014598540145985384,0.0,0.0,-0.006319115323854652,0.009456264775413503,0.0,0.08928571428571441,0.07228915662650581,0.05351170568561869,0.05013927576601662,0.0562060889929743,0.030476190476190546,0.042003231017770704,0.034059945504087086,0.025367156208277564,0.023166023166023342
2010-05-06T13:20:00.000000000-04,-0.029062087186261687,-0.03703703703703698,-0.03636363636363649,-0.034120734908136385,-0.03886925795052998,-0.03980099502487555,-0.04379562043795626,-0.02298850574712641,0.0,-0.025396825396825418,-0.02810304449648693,-0.03383458646616533,0.08287292817679548,0.07984790874524705,0.08253968253968247,0.08222811671087538,0.07538802660753885,0.06307977736549164,0.05304212168486733,0.05270092226613965,0.036505867014341664,0.03402646502835571
2010-05-06T13:25:00.000000000-04,0.03809523809523818,0.04658901830282858,0.05450733752620551,0.037735849056603765,0.0586080586080584,0.0725388601036272,0.045112781954887105,0.07058823529411762,0.07547169811320753,0.04071661237785018,0.04589371980676327,0.04651162790697683,-0.04591836734693866,-0.0565371024734983,-0.053412462908011826,-0.04987531172069826,-0.057731958762886504,-0.05913043478260871,-0.038632986627043064,-0.050188205771643735,-0.02146464646464641,-0.02023919043238287
2010-05-06T13:30:00.000000000-04,-0.020860495436766602,-0.019077901430842648,-0.01988071570576533,-0.020565552699228773,-0.03103448275862075,-0.024154589371980784,-0.028368794326240954,0.0,0.0,-0.013996889580093264,-0.006896551724137834,-0.007299270072992692,0.027027027027026973,0.03745318352059912,0.0344827586206895,0.036745406824147064,0.02850877192982426,0.02957486136783727,0.026479750778816147,0.022457067371202122,0.02067183462532296,0.01881467544684856
2010-05-06T13:35:00.000000000-04,-0.0185922974767595,-0.02584814216478193,-0.022312373225152005,-0.010610079575596676,-0.021201413427561988,-0.01990049751243772,-0.007299270072992914,0.0,-0.03508771929824561,-0.018927444794952564,-0.02314814814814803,-0.025735294117646967,0.05263157894736836,0.05797101449275366,0.05757575757575761,0.048101265822784844,0.03609341825902357,0.03949730700179521,0.033282904689863946,0.03741935483870962,0.02025316455696191,0.024007386888273308
2010-05-06T13:40:00.000000000-04,0.008152173913043459,0.01675041876046901,0.010416666666666519,0.008064516129032251,0.014440433212996373,0.02030456852791862,0.014814814814814836,0.011235955056179803,0.07272727272727253,0.01284109149277679,0.02364066193853409,0.03773584905660354,0.02955665024630516,0.027491408934708028,0.014285714285714235,0.016908212560386326,0.018329938900203624,0.013769363166953541,0.005822416302765587,0.007453416149068248,0.021091811414392314,0.0026905829596413078
2010-05-06T13:45:00.000000000-04,-0.014784946236559016,-0.0016474464579900872,-0.020533880903490842,-0.013333333333333308,-0.014234875444839923,-0.029556650246305605,0.0,0.0,0.0,0.004739336492890933,-0.0023041474654377225,0.007246376811594235,-0.014563106796116387,-0.020066889632107232,-0.01139601139601143,-0.00959232613908878,-0.012024048096192508,0.0,0.001457725947521915,-0.012330456226880337,0.0,0.0017953321364452268
2010-05-06T13:50:00.000000000-04,-0.0027210884353741083,0.0,-0.0041753653444677186,-0.005390835579514697,0.0,0.0050761421319796,-0.007352941176470451,0.022471910112359605,0.0,-0.0015797788309636074,0.0,-0.0036231884057970065,0.024390243902439046,0.027210884353741527,0.025787965616045794,0.02409638554216853,0.024390243902439046,0.01715265866209248,0.01601164483260553,0.01606922126081578,0.00848484848484854,0.00805008944543828
2010-05-06T13:55:00.000000000-04,-0.02588555858310615,-0.0233722871452422,-0.020964360587002018,-0.02168021680216803,-0.036363636363636265,-0.05025125628140703,-0.029629629629629672,-0.033333333333333326,-0.03508771929824561,-0.018987341772152,-0.02314814814814803,-0.025454545454545396,0.03791469194312791,0.03630363036303619,0.03899721448467974,0.032941176470588474,0.03168316831683171,0.026890756302520913,0.035816618911174825,0.024301336573511412,0.015568862275449291,0.02127659574468077
2010-05-06T14:00:00.000000000-04,-0.025034770514603566,-0.011965811965812034,-0.008639308855291628,-0.011142061281337101,-0.007547169811320975,-0.020942408376963262,-0.03759398496240607,-0.011494252873563204,0.0,-0.011308562197092087,-0.0260663507109008,-0.018656716417910557,0.013574660633484337,0.015873015873015817,0.024390243902438824,0.022573363431151128,0.0211538461538463,0.022838499184339334,0.022130013831258566,0.01183431952662728,0.007042253521126751,0.0025974025974024872
2010-05-06T14:05:00.000000000-04,-0.02987197724039814,-0.02811950790861162,-0.032822757111597434,-0.03418803418803418,-0.042145593869731934,-0.03804347826086962,-0.03149606299212604,-0.04705882352941171,-0.036363636363636376,-0.02985074626865669,-0.03414634146341455,-0.04562737642585557,0.12719298245614064,0.10461538461538455,0.08527131782945707,0.09190371991247259,0.0893854748603351,0.08744038155802869,0.06559571619812576,0.07027649769585254,0.05098493626882972,0.04533789563729673
2010-05-06T14:10:00.000000000-04,0.002941176470588225,0.00904159132007254,0.009070294784580435,0.020771513353115667,0.007905138339920681,0.022346368715083775,0.03252032520325199,0.04938271604938271,0.037735849056603765,0.008517887563884052,-0.0024999999999999467,0.011811023622047445,0.0546875,0.04189944134078227,0.030732860520094274,0.030241935483870774,0.03620689655172393,0.025073746312684442,0.020227560050569027,0.021786492374727517,0.018847006651884657,0.018077239112571863
2010-05-06T14:15:00.000000000-04,-0.06666666666666665,-0.07468123861566489,-0.08390022675736986,-0.07440476190476175,-0.08764940239043817,-0.08839779005524873,-0.11023622047244108,-0.07228915662650592,-0.09259259259259267,-0.05110732538330487,-0.05037783375314864,-0.06666666666666665,0.1066176470588236,0.11199999999999988,0.1200923787528867,0.09671179883945835,0.08985024958402654,0.0949640287769784,0.09124537607891492,0.08076514346439945,0.057235421166306644,0.05165456012913627
2010-05-06T14:20:00.000000000-04,-0.015898251192368873,-0.00982318271119853,-0.004987531172069737,-0.006472491909384925,-0.008733624454148714,0.037735849056603765,0.018018018018017834,0.0,0.0,0.007233273056058032,0.0053050397877985045,0.01673640167364021,0.10561056105610533,0.06205250596658729,0.057731958762886615,0.04938271604938271,0.05954198473282446,0.04052287581699354,0.021087680355160954,0.03736479842674534,0.03343465045592686,0.02898550724637672
2010-05-06T14:25:00.000000000-04,-0.03779527559055118,-0.02946954813359537,-0.03473945409429269,-0.016129032258064613,-0.03493449781659397,-0.036363636363636265,-0.04385964912280704,-0.025974025974025983,-0.07843137254901966,-0.04886561954624791,-0.03626943005181338,-0.04417670682730934,-0.02686567164179099,0.013605442176870763,0.007797270955165692,0.022298456260720467,0.004373177842565745,0.006297229219143663,0.01980198019801982,0.02796528447444535,0.0,0.006696428571428603
